DodgerLoopDay,z_normalization_KNeighborsTimeSeriesClassifier_twe (KNeighborsTimeSeriesClassifier),TEST,5,MILLISECONDS,Generated by run_classification_experiment on 09/16/2025, 03:34:01. Encoder dictionary: {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5, 7: 6}
{'distance': 'twe', 'distance_params': None, 'n_jobs': 1, 'n_neighbors': 1, 'weights': 'uniform'}
0.5,1,124705,2002,24576,7,N/A,-1,-1
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,6,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
