ECG200,GRAILClassifier (GRAILClassifier),TEST,15,MILLISECONDS,Generated by run_classification_experiment on 09/01/2025, 16:14:41. Encoder dictionary: {'-1': 0, '1': 1}
{'classifier': 'svm'}
0.83,24579,1016,1978,122880,2,N/A,-1,-1
1,1,,0.11880742072979437,0.8811925792702057
1,1,,0.15108094418548346,0.8489190558145165
1,1,,0.06994730466024093,0.9300526953397592
0,1,,0.4872544464174757,0.5127455535825242
0,0,,0.5800208747434443,0.4199791252565557
1,1,,0.11714004191969817,0.8828599580803017
1,1,,0.09570612090182985,0.90429387909817
1,1,,0.1598985481853259,0.840101451814674
1,1,,0.1646614459254817,0.8353385540745182
1,1,,0.10339019249973389,0.8966098075002662
0,0,,0.8315958577821025,0.16840414221789723
1,1,,0.0547374796091457,0.9452625203908542
1,1,,0.3693971186076447,0.6306028813923553
0,1,,0.353882762836976,0.646117237163024
1,1,,0.10142089498607151,0.8985791050139285
1,1,,0.4284646159705797,0.5715353840294202
0,1,,0.4669395071577732,0.5330604928422269
1,1,,0.14612628465809058,0.8538737153419095
1,1,,0.15926223979599066,0.8407377602040095
1,1,,0.07750794215094962,0.9224920578490503
1,1,,0.07617837418887333,0.9238216258111266
1,1,,0.1038143080990177,0.8961856919009825
1,1,,0.10362055161159033,0.8963794483884098
0,0,,0.5875962576230847,0.4124037423769154
0,0,,0.707867858280343,0.2921321417196569
1,1,,0.34662072287740675,0.653379277122593
0,1,,0.20452594313713124,0.795474056862869
1,1,,0.21041854028841056,0.7895814597115894
1,1,,0.06426764720175314,0.9357323527982468
1,1,,0.1993645422393084,0.8006354577606913
1,1,,0.12564489420697939,0.8743551057930206
0,0,,0.6456486540603084,0.35435134593969164
0,0,,0.7830541045518051,0.21694589544819495
0,1,,0.4035209782094126,0.5964790217905874
1,1,,0.088568019007772,0.9114319809922278
0,1,,0.418163926495631,0.581836073504369
1,1,,0.22226267695852095,0.777737323041479
1,1,,0.17956028100938284,0.8204397189906171
1,1,,0.122104023061756,0.877895976938244
1,1,,0.06646443419598926,0.9335355658040109
1,1,,0.053232589784246054,0.946767410215754
1,1,,0.08427053007461326,0.9157294699253866
0,0,,0.5187273809860642,0.4812726190139358
0,0,,0.759371394017529,0.24062860598247066
0,1,,0.45615339828714374,0.5438466017128564
1,1,,0.07971970499983945,0.9202802950001607
1,1,,0.03564412090245889,0.9643558790975412
0,0,,0.842977801981227,0.15702219801877298
0,0,,0.7753748237952021,0.2246251762047979
0,0,,0.5500737826304877,0.44992621736951216
0,0,,0.6772600476815399,0.3227399523184603
1,1,,0.03764549249788288,0.9623545075021173
1,1,,0.03221896653518635,0.9677810334648138
1,1,,0.05335542230591583,0.946644577694084
1,1,,0.16887786251828923,0.8311221374817108
0,0,,0.5091077136519572,0.4908922863480427
1,1,,0.020641093960953788,0.9793589060390461
1,1,,0.2343223566246627,0.7656776433753373
1,1,,0.08603593460487777,0.9139640653951222
1,1,,0.07141801909518768,0.9285819809048124
0,0,,0.5222044907115866,0.47779550928841336
1,1,,0.08004404320351464,0.9199559567964855
1,1,,0.17597217714527932,0.8240278228547206
1,0,,0.7837141241762641,0.21628587582373604
0,0,,0.5846497274279594,0.41535027257204055
1,1,,0.12123243796201129,0.8787675620379887
1,1,,0.06659448259287234,0.9334055174071277
1,1,,0.09935147077290804,0.9006485292270919
0,1,,0.32541447468945395,0.6745855253105462
1,1,,0.10758125605666606,0.8924187439433339
0,0,,0.856292927888157,0.14370707211184303
1,1,,0.10031207808452092,0.899687921915479
1,1,,0.22517008742929207,0.7748299125707078
0,0,,0.6933878190589504,0.3066121809410498
0,0,,0.5554993370058984,0.44450066299410174
1,1,,0.10908550610529207,0.890914493894708
1,1,,0.4218698324202512,0.5781301675797487
1,1,,0.205498559925221,0.794501440074779
0,0,,0.6349554146312135,0.36504458536878653
0,1,,0.4820622813291248,0.5179377186708752
0,1,,0.4513561096115061,0.548643890388494
1,1,,0.06830716639564628,0.9316928336043537
1,1,,0.02053373284132493,0.979466267158675
1,1,,0.10831241448228396,0.8916875855177161
1,1,,0.049307044132380996,0.950692955867619
1,1,,0.10582103830148346,0.8941789616985167
1,0,,0.579135489912551,0.42086451008744874
0,0,,0.5902491298478773,0.4097508701521228
0,0,,0.6895212379217112,0.3104787620782888
0,0,,0.6698879164406321,0.3301120835593679
1,1,,0.06622973578366524,0.9337702642163349
0,1,,0.2646126978506667,0.7353873021493333
0,1,,0.4445336777631868,0.555466322236813
0,1,,0.4500273411493956,0.5499726588506045
0,1,,0.25595311879709254,0.7440468812029073
1,1,,0.04777093956763533,0.9522290604323649
0,0,,0.8124090448198791,0.18759095518012112
1,1,,0.1502151588918715,0.8497848411081287
0,1,,0.4857984462736715,0.5142015537263286
1,1,,0.03213686670583184,0.9678631332941683
